,crop_points,entry_num,file,first_black_pixel,sf,text,is_header,relative_fbp,cq
881,"[508, 621]",3,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_3.png,112.428954424,1.00382995021,"Hearing Aid Center 145 Waterman St

",False,4.01531980084,False
882,"[629, 743]",4,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_4.png,110.421294523,1.00382995021,"P M A Engineering 26 Bellevue Av (N Prov)

",False,2.00765990042,False
883,"[746, 861]",5,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_5.png,108.413634623,1.00382995021,"W S B E TV (Board Of Regents) 24 Mason St

",False,0.0,False
884,"[995, 1109]",6,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_6.png,399.524320184,1.00382995021,"AUTHORS AN D COMPOSERS

",True,291.110685561,False
885,"[1247, 1359]",7,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_7.png,108.413634623,1.00382995021,"Aquino Anthony S 42 Elton St

",False,0.0,False
886,"[1365, 1479]",8,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_8.png,106.405974722,1.00382995021,"Brown Philip W 1 Jackson Walkway

",False,-2.00765990042,False
887,"[1481, 1577]",9,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_9.png,98.3753351206,1.00382995021,"Cabral Geo A 63 Charles Field St

",False,-8.03063960169,False
888,"[1599, 1694]",10,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_10.png,96.3676752202,1.00382995021,"Carter Arth P 7 Thomas St

",False,-2.00765990042,False
889,"[1717, 1829]",11,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_11.png,96.3676752202,1.00382995021,"Cassill Karilyn Mrs 22 Boylston Av

",False,0.0,False
890,"[1833, 1949]",12,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_12.png,98.3753351206,1.00382995021,"Coe Arth C 5 Catalpa Rd

",False,2.00765990042,False
891,"[1951, 2047]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_13.png,96.3676752202,1.00382995021,"Corbett W Scott 149 Benefit St

",False,0.0,False
892,"[2069, 2163]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_14.png,97.3715051704,1.00382995021,"Crane James 53 Hillview Av

",False,1.00382995021,False
893,"[2185, 2303]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_15.png,100.382995021,1.00382995021,"Daniels Leslie N 12 Cady St Apt 2

",False,4.01531980084,False
894,"[2305, 2402]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_16.png,98.3753351206,1.00382995021,"Dow Richd A 69 Vemdale Av

",False,2.00765990042,False
895,"[2421, 2535]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_17.png,97.3715051704,1.00382995021,"Dunn Richd A 257 Doyle Av

",False,1.00382995021,False
896,"[2539, 2654]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_18.png,96.3676752202,1.00382995021,"Hewitt J 48 Carrington Av

",False,0.0,False
897,"[2658, 2755]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_19.png,90.344695519,1.00382995021,"O Donnell Thos 178 Bowen St

",False,-6.02297970126,False
898,"[2775, 2889]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_20.png,88.3370356185,1.00382995021,"Ott Joseph K 43 Benefit St

",False,-2.00765990042,False
899,"[2893, 3007]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_21.png,90.344695519,1.00382995021,"Paros Lawrence 49 Boylston Av

",False,2.00765990042,False
900,"[3011, 3108]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_22.png,90.344695519,1.00382995021,"Potek Jason 246 Waterman St

",False,2.00765990042,False
901,"[3129, 3245]",23,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_23.png,88.3370356185,1.00382995021,"Reynolds Wm W 108 Hope St

",False,0.0,False
902,"[3246, 3363]",24,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_24.png,84.3217158177,1.00382995021,"Rice Mary R 14 Methyl St

",False,-4.01531980084,False
903,"[3355, 3480]",25,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_25.png,82.3140559173,1.00382995021,"Richmond Margt E M58 32 Barnes St

",False,-2.00765990042,False
904,"[3484, 3603]",26,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_26.png,76.291076216,1.00382995021,"Simister Florence P Mrs 100 Angel) St Apt 2

",False,-6.02297970126,False
905,"[3601, 3697]",27,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_27.png,76.291076216,1.00382995021,"Stokes Gail T Mrs 234 Morris Av

",False,0.0,False
906,"[3776, 3967]",28,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_28.png,368.405591727,1.00382995021,"AUTOMOBILE ACCESSORIES

",True,292.114515511,False
907,"[3987, 4101]",29,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_29.png,512.957104558,1.00382995021,"AN D PARTS-MFRS

",True,436.666028342,True
908,"[4235, 4353]",30,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_30.png,77.2949061662,1.00382995021,"Engine Parts Warehouse Inc 486 Washington

",False,1.00382995021,True
909,"[4351, 4445]",31,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_31.png,186.712370739,1.00382995021,"St

",False,110.421294523,False
910,"[4471, 4569]",32,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_32.png,76.291076216,1.00382995021,"Steiner Sales 97 Dexterdale Rd

",False,0.0,False
911,"[4587, 4691]",33,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_33.png,76.291076216,1.00382995021,"Werner Sullivan & Nilsson 438 W Fountain St

",False,0.0,False
912,"[4738, 4959]",34,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_34.png,365.394101877,1.00382995021,"AUTOMOBILE ACCESSORIES

",True,289.103025661,False
913,"[4977, 5093]",35,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_35.png,509.945614707,1.00382995021,"AND PARTS-RETAIL

",True,433.654538491,True
914,"[5229, 5347]",36,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_36.png,68.2604366143,1.00382995021,"APB Auto Parts 309 Huntington Av

",False,-8.03063960169,False
915,"[5347, 5449]",37,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_37.png,66.2527767139,1.00382995021,"Allston St Used Auto Parts 72 Allston St

",False,-2.00765990042,False
916,"[5464, 5582]",38,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_38.png,64.2451168135,1.00382995021,"Atlantic Auto & Truck Supply Inc 1005 Broad

",False,-2.00765990042,True
917,"[5583, 5677]",39,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_39.png,174.666411337,1.00382995021,"St

",False,110.421294523,False
918,"[5699, 5817]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_40.png,64.2451168135,1.00382995021,"Bap-Geon Imported Car Parts Of New

",False,0.0,True
919,"[5817, 5931]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_41.png,176.674071237,1.00382995021,"England 1884 Westminster St

",False,112.428954424,False
920,"[5935, 6047]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_42.png,64.2451168135,1.00382995021,"Benny's Auto Stores 1380 Broad St

",False,0.0,False
921,"[6051, 6165]",43,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_43.png,62.2374569131,1.00382995021,"Benny's Home & Auto Store 70 Branch Av

",False,-2.00765990042,False
922,"[6170, 6283]",44,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_44.png,62.2374569131,1.00382995021,"Benny's Home & Auto Store 1100 N Main St

",False,0.0,False
923,"[6286, 6401]",45,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_45.png,62.2374569131,1.00382995021,"Benny's Inc (Br) 1070 Chalkstone Av

",False,0.0,False
924,"[6403, 6519]",46,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_46.png,60.2297970126,1.00382995021,"Benny18 Inc (Br) 24 Plainfield St

",False,-2.00765990042,False
925,"[6519, 6639]",47,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_47.png,60.2297970126,1.00382995021,"BilPs Auto Top 1290 Broad St

",False,0.0,False
926,"[6637, 6759]",48,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_48.png,60.2297970126,1.00382995021,"Brake & Electric Sales Corp 260 Kinsley Av

",False,0.0,False
927,"[6753, 6857]",49,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_49.png,57.218307162,1.00382995021,"Crown Automotive Distributors Ltd 280-

",False,-3.01148985063,True
928,"[6873, 6972]",50,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_50.png,174.666411337,1.00382995021,"Plainfield St

",False,117.448104175,False
929,"[6987, 7093]",51,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_51.png,64.2451168135,1.00382995021,"D'AGOSTINO RON 75 Ellenfield St

",False,7.02680965147,True
930,"[7109, 7217]",52,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_52.png,275.049406358,1.00382995021,"(02905), Tel 461-4200 (See Index To

",False,217.831099196,True
931,"[7225, 7327]",53,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_53.png,276.053236308,1.00382995021,"Advertisers)

",False,218.834929146,False
932,"[7337, 7443]",54,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_54.png,63.2412868633,1.00382995021,"Davis W E Co 45 Waldo St

",False,6.02297970126,False
933,"[7455, 7579]",55,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_55.png,58.2221371122,1.00382995021,"Durfee'a Auto Supply Station 1197 Broad St

",False,1.00382995021,False
934,"[7571, 7689]",56,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_56.png,56.2144772118,1.00382995021,"Foreign Auto P8118 Inc 1396 Broad St

",False,-1.00382995021,False
935,"[7689, 7813]",57,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_57.png,53.2029873612,1.00382995021,"Herbs Auto Supply Inc 116 Hartford Av

",False,-3.01148985063,False
936,"[7807, 7915]",58,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_58.png,50.1914975105,1.00382995021,"IMPORTED CAR PARTS OF NEW

",False,-3.01148985063,True
937,"[7931, 8035]",59,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_59.png,264.007276905,1.00382995021,"ENGLAND 1884 Westminster St

",False,213.815779395,True
938,"[8051, 8159]",60,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_60.png,260.995787055,1.00382995021,"(02909), Tel 331-2621

",False,210.804289544,False
939,"[8159, 8263]",61,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_61.png,40.1531980084,1.00382995021,"Janelle Co 790 Charles St

",False,-10.0382995021,False
940,"[8277, 8385]",62,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_62.png,49.1876675603,1.00382995021,"Manton Auto Parts 910 Manton Av

",False,9.0344695519,False
941,"[8391, 8513]",63,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_63.png,50.1914975105,1.00382995021,"Mc Laughlin Automotive 372 Plainfield St

",False,10.0382995021,False
942,"[8507, 8629]",64,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_64.png,50.1914975105,1.00382995021,"Montgomery Distributors Inc 135 Broadway

",False,10.0382995021,False
943,"[8621, 8747]",65,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_65.png,50.1914975105,1.00382995021,"New Englahd Wheel & Rim Co 313 W

",False,10.0382995021,True
944,"[8745, 8847]",66,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_66.png,161.616621984,1.00382995021,"Fountain St

",False,121.463423975,False
945,"[8857, 8985]",67,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_67.png,44.1685178093,1.00382995021,"aneyville Auto Supply Co 4 Pocasset Av

",False,4.01531980084,False
946,"[8977, 9087]",68,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_68.png,48.1838376101,1.00382995021,"Parts Place Inc 1039 Branch Av

",False,8.03063960169,False
947,"[9091, 9211]",69,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_69.png,46.1761777097,1.00382995021,"Rhode Island Aquarium Center 905 N Main St

",False,6.02297970126,False
948,"[9203, 9328]",70,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_70.png,39.1493680582,1.00382995021,"Shaset's Auto Sdpply Co Inc 1146 Broad St

",False,-5.01914975105,False
949,"[9320, 9439]",71,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_71.png,38.145538108,1.00382995021,"T B A Inc 120 Main'ton Av

",False,-1.00382995021,False
950,"[9443, 9567]",72,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_72.png,35.1340482574,1.00382995021,"Thorpe Automotive Co 2026 Smith St (N Prov)

",False,-3.01148985063,False
951,"[9559, 9692]",73,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_73.png,32.1225584067,1.00382995021,"Twin- City Supply Co 885 Westminster ISt

",False,-3.01148985063,False
952,"[9826, 9953]",74,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_74.png,322.229414018,1.00382995021,"AUTOMOBILE ACCESSORIES

",True,290.106855611,False
953,"[9962, 10081]",75,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_75.png,465.777096898,1.00382995021,"AND PARTS-

",True,433.654538491,True
954,"[10097, 10219]",76,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_76.png,463.769436997,1.00382995021,"WHOLESALE AN D

",True,431.646878591,True
955,"[10231, 10349]",77,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_77.png,456.742627346,1.00382995021,"J O'BBERS

",True,424.620068939,True
956,"[10475, 10595]",78,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_78.png,21.0804289544,1.00382995021,"A & A Auto Parts 383 Huntington Av

",False,-11.0421294523,False
957,"[10587, 10711]",79,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_79.png,20.0765990042,1.00382995021,"A B 0 Auto Parts 795 N Mai; St 1-

",False,-1.00382995021,False
958,"[10709, 10830]",80,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_80.png,20.0765990042,1.00382995021,"Automotive Marketers Inc 49 Waldo St

",False,0.0,False
959,"[10825, 10961]",81,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_81.png,20.0765990042,1.00382995021,"Appomotive Service Corp 388 W Fountain St

",False,0.0,False
960,"[10953, 11065]",82,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_82.png,22.0842589046,1.00382995021,"D'Agostino Auto Parts Rear 1174 Douglas Av

",False,2.00765990042,False
961,"[11057, 11179]",83,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_83.png,22.0842589046,1.00382995021,"- (N Prov)

",False,2.00765990042,False
962,"[11173, 11309]",84,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_84.png,19.072769054,1.00382995021,"Mapna-Hoffman Supply Co 45 Waldo St

",False,-1.00382995021,False
963,"[11301, 11435]",85,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (1)_85.png,18.0689391038,1.00382995021,"Mellor's Auto P8118 140 Narragansett Av

",False,-1.00382995021,False
964,"[5, 105]",1,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_1.png,106.959019533,0.999617004979,"AUTOMOBILE ACCESSORIES AND

",True,,False
965,"[126, 222]",2,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_2.png,321.876675603,0.999617004979,"PARTS- WHOLESALE AN D

",True,214.91765607,True
966,"[247, 345]",3,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_3.png,316.878590578,0.999617004979,"J OBBERS-CONTD

",True,209.919571046,True
967,"[370, 465]",4,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_4.png,106.959019533,0.999617004979,"Mr P S 903 Manton Av

",False,0.0,False
968,"[489, 586]",5,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_5.png,106.959019533,0.999617004979,"Parkhurst Auto Parts Inc 600 Cranston St

",False,0.0,False
969,"[614, 727]",6,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_6.png,104.959785523,0.999617004979,"R I Auto Supply 1895 Smith St (N Prov)

",False,-1.99923400996,False
970,"[735, 829]",7,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_7.png,102.960551513,0.999617004979,"Wholesale Auto Parts Inc 38 Oriental St

",False,-1.99923400996,False
971,"[985, 1111]",8,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_8.png,392.849482957,0.999617004979,"AUTOMOBILE BODY

",True,289.888931444,False
972,"[1121, 1233]",9,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_9.png,70.9728073535,0.999617004979,"REPAIRERS

",False,-31.9877441593,False
973,"[1377, 1471]",10,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_10.png,98.9620834929,0.999617004979,"A & B Auto 164 Point St

",False,27.9892761394,False
974,"[1497, 1609]",11,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_11.png,97.9624664879,0.999617004979,"A&J Auto Body And Sales 149 Dexter St

",False,26.9896591344,False
975,"[1617, 1729]",12,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_12.png,95.963232478,0.999617004979,"Allendale Auto Body 110 Aldrich St

",False,24.9904251245,False
976,"[1737, 1851]",13,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_13.png,95.963232478,0.999617004979,"Alpine Auto Body Inc 416 W Fountain St

",False,24.9904251245,False
977,"[1857, 1972]",14,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_14.png,93.963998468,0.999617004979,"AMERICAN AUTO BODY INC 448 Dyer

",False,22.9911911145,True
978,"[1978, 2085]",15,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_15.png,307.882037534,0.999617004979,"Av (Cranston, 02920), Tel 944-9724 Or

",False,236.90923018,True
979,"[2101, 2191]",16,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_16.png,303.883569514,0.999617004979,"944-1134

",False,232.91076216,False
980,"[2217, 2317]",17,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_17.png,88.9659134431,0.999617004979,"ANTONE AUTO BODY & SALES INC

",False,17.9931060896,True
981,"[2341, 2449]",18,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_18.png,302.883952509,0.999617004979,"750 Branch Av (Rear) (02904), Tel

",False,213.918039065,True
982,"[2464, 2553]",19,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_19.png,300.884718499,0.999617004979,"421-2550

",False,211.918805056,False
983,"[2581, 2693]",20,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_20.png,87.9662964381,0.999617004979,"B & J's Auto Body 106 Hartford Av

",False,-0.999617004979,False
984,"[2701, 2813]",21,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_21.png,84.9674454232,0.999617004979,"Central Auto Body 1089 Westminster St

",False,-2.99885101494,False
985,"[2821, 2933]",22,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_22.png,82.9682114133,0.999617004979,"Chase Auto Body Works 318 W Fountain St

",False,-1.99923400996,False
986,"[2941, 3053]",23,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_23.png,82.9682114133,0.999617004979,"City Auto Body Co 254 Cranston St

",False,0.0,False
987,"[3063, 3177]",24,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_24.png,81.9685944083,0.999617004979,"Community Auto Body 422 Valley St

",False,-0.999617004979,False
988,"[3182, 3279]",25,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_25.png,80.9689774033,0.999617004979,"Custom Coach Limited 55 Rice St

",False,-0.999617004979,False
989,"[3303, 3417]",26,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_26.png,82.9682114133,0.999617004979,"D & L Auto Body 289 Thurbers Av

",False,1.99923400996,False
990,"[3425, 3537]",27,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_27.png,79.9693603983,0.999617004979,"Desmond Auto Body Works Inc 124 Webster

",False,-0.999617004979,True
991,"[3549, 3638]",28,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_28.png,188.927613941,0.999617004979,"Av

",False,108.958253543,False
992,"[3666, 3783]",29,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_29.png,78.9697433933,0.999617004979,"Detroit Auto Body Rear 1184 Douglas Av (N

",False,-0.999617004979,True
993,"[3785, 3889]",30,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_30.png,188.927613941,0.999617004979,"Prov)

",False,109.957870548,False
994,"[3907, 4026]",31,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_31.png,75.9708923784,0.999617004979,"Don's Auto Sales & Service 111 Douglas Av

",False,-2.99885101494,False
995,"[4029, 4143]",32,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_32.png,72.9720413635,0.999617004979,"Downtown Auto Body Inc 558 Smith St

",False,-2.99885101494,False
996,"[4145, 4263]",33,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_33.png,74.9712753734,0.999617004979,"Eastern Auto Body & Welding Works 43 Elm

",False,1.99923400996,True
997,"[4267, 4359]",34,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_34.png,180.930677901,0.999617004979,"St

",False,107.958636538,False
998,"[4387, 4501]",35,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_35.png,72.9720413635,0.999617004979,"Encee Auto Body 8 Homestead Av

",False,0.0,False
999,"[4508, 4623]",36,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_36.png,70.9728073535,0.999617004979,"Federal Auto Body Works Inc 400 W Fountain

",False,-1.99923400996,True
1000,"[4629, 4721]",37,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_37.png,178.931443891,0.999617004979,"St

",False,107.958636538,False
1001,"[4749, 4867]",38,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_38.png,70.9728073535,0.999617004979,"Fixitt Auto Body 240 Georgia Av

",False,0.0,False
1002,"[4871, 4987]",39,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_39.png,68.9735733435,0.999617004979,"Four A's Enterprises Inc 254 Cranston St

",False,-1.99923400996,False
1003,"[4993, 5111]",40,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_40.png,68.9735733435,0.999617004979,"Freeway Auto Body Inc 195 Valley St

",False,0.0,False
1004,"[5113, 5228]",41,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_41.png,68.9735733435,0.999617004979,"Friendship Body & Radiator Works Inc 111

",False,0.0,True
1005,"[5234, 5329]",42,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_42.png,177.931826886,0.999617004979,"Point St

",False,108.958253543,False
1006,"[5353, 5455]",43,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_43.png,66.9743393336,0.999617004979,"Homestead Auto Service 11 Homestead Av

",False,-1.99923400996,False
1007,"[5475, 5589]",44,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_44.png,58.9774032938,0.999617004979,"J 81 R Auto Body 5 Marvin St

",False,-7.99693603983,False
1008,"[5595, 5711]",45,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_45.png,56.9781692838,0.999617004979,"Junior's Corp 277 Hartford Av

",False,-1.99923400996,False
1009,"[5715, 5835]",46,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_46.png,63.9754883187,0.999617004979,"Murray Auto Body Inc 14 Murray St

",False,6.99731903485,False
1010,"[5835, 5953]",47,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_47.png,62.9758713137,0.999617004979,"Ney Matthew 120 Regent Av

",False,5.99770202987,False
1011,"[5955, 6070]",48,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_48.png,62.9758713137,0.999617004979,"Nick's Auto Body 81. Radiator Works Inc 44

",False,5.99770202987,True
1012,"[6076, 6173]",49,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_49.png,173.933358866,0.999617004979,"Bradford St

",False,116.955189583,False
1013,"[6198, 6315]",50,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_50.png,58.9774032938,0.999617004979,"Point Street Auto Body Works Inc 185 Point

",False,1.99923400996,True
1014,"[6317, 6411]",51,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_51.png,166.936039831,0.999617004979,"St

",False,109.957870548,False
1015,"[6436, 6541]",52,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_52.png,54.9789352738,0.999617004979,"RALPH & SONS AUTO BODY CO 456

",False,-1.99923400996,True
1016,"[6558, 6671]",53,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_53.png,270.896208349,0.999617004979,"Fountain St (02903), Tel 621-8899 (See

",False,215.917273075,True
1017,"[6679, 6783]",54,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_54.png,270.896208349,0.999617004979,"Index To Advertisers)

",False,215.917273075,False
1018,"[6797, 6917]",55,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_55.png,53.9793182689,0.999617004979,"Richard's Auto Body 688 Manton Av

",False,-0.999617004979,False
1019,"[6917, 7035]",56,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_56.png,54.9789352738,0.999617004979,"Royal Auto Body Works 141 Manton Av

",False,0.999617004979,False
1020,"[7037, 7155]",57,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_57.png,48.981233244,0.999617004979,"Sarge's Auto Body Rear 450 Branch Av

",False,-4.99808502489,False
1021,"[7157, 7281]",58,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_58.png,46.981999234,0.999617004979,"State Body & Radiator Works 57 Eagle St

",False,-1.99923400996,False
1022,"[7277, 7393]",59,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_59.png,46.981999234,0.999617004979,"Stop And Go Transmissions 271 Reservoir Av

",False,0.0,False
1023,"[7397, 7515]",60,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_60.png,44.9827652241,0.999617004979,"Testa's Auto Body Works Inc 665 Harris Av

",False,-1.99923400996,False
1024,"[7517, 7641]",61,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_61.png,46.981999234,0.999617004979,"United Auto Body Inc 17 Narragansett Av

",False,1.99923400996,False
1025,"[7637, 7759]",62,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_62.png,45.982382229,0.999617004979,"Valley Auto Body 550 Valley St

",False,0.999617004979,False
1026,"[7895, 8009]",63,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_63.png,336.870930678,0.999617004979,"*AUTOMOBILE

",True,291.888165454,False
1027,"[8033, 8149]",64,test/no_ads/margins_fixed/cropped/entry/1978_Page_55 (2)_64.png,476.817311375,0.999617004979,"CUSTOMIZING

",True,431.834546151,True
