,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"242 Smithfield Rd, Providence, RI",Madison House,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_69.png'],97.97,APARTMENTS AND TOWN HOUSES CONTD,41.8581839143,-71.4567424067,100.0,242 SMITHFIELD RD NORTH PROVIDENCE,Madison House 242 Smithfield Rd.(N Prov)
0,"98 Waterman St, Providence, RI",Mae Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_70.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8273100422,-71.4011655952,96.0,98 WATERMAN ST PROVIDENCE,Mae Apartments 98 Waterman St 1
0,"96 E Manning St, Providence, RI",Manning Gardens,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_71.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8273539765,-71.389770924,100.0,96 E MANNING ST PROVIDENCE,Manning Gardens 96 E Manning St
0,"129 Thayer St, Providence, RI",Margaret Mary Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_73.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8248685029,-71.4001740474,93.0,129 THAYER ST PROVIDENCE,Margaret Mary Apartments 129 vThayer St
0,"147 Benefit St, Providence, RI",Massasoit Apa-rtmiants,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_75.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8293598318,-71.4084266634,100.0,147 BENEFIT ST PROVIDENCE,Massasoit Apa-rtmiants 147 Benefit St
0,"74 Mawney St, Providence, RI",Mawney Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_76.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8035142245,-71.4268731888,100.0,74 MAWNEY ST PROVIDENCE,Mawney Apartments 74 Mawney St
0,"107 Medway St, Providence, RI",Medway Manor Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_77.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8292528193,-71.3887692373,100.0,107 MEDWAY ST PROVIDENCE,Medway Manor Apartments 107 Medway St
0,"125 Waterman St, Providence, RI",Minden Apts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_79.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8274459628,-71.3988208163,100.0,125 WATERMAN ST PROVIDENCE,Minden Apts 125 Waterman St
0,"189 Smith St, Providence, RI",Mohican Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_80.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8322128214,-71.4177838446,100.0,189 SMITH ST PROVIDENCE,Mohican Apartments 189 Smith St
0,"140 Humboldt Ave, Providence, RI",Monarch Realty Apts,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_81.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.832918904,-71.3874319643,100.0,140 HUMBOLDT AVE PROVIDENCE,Monarch Realty Apts 140 Humboldt Av
0,"228 Waterman St, Providence, RI",Morein Sam),2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_82.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8286720699,-71.3884033249,100.0,228 WATERMAN ST PROVIDENCE,Morein Sam) 228 Waterman St
0,"34 Benefit St, Providence, RI",Morris House The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_83.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8330666666,-71.4098505845,100.0,34 BENEFIT ST PROVIDENCE,Morris House The 34 Benefit St
0,"400 N Main St, Providence, RI",Moshassuck Sq Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_84.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.833242747,-71.4107027885,100.0,400 N MAIN ST PROVIDENCE,Moshassuck Sq Apartments 400 N Main St
0,"93 Charles St, Providence, RI",Moshassuck Sduaf'e Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_85.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8347139613,-71.4113490994,100.0,93 CHARLES ST PROVIDENCE,Moshassuck Sduaf'e Apartments 93 Charles St
0,"73 Charles St, Providence, RI",hassuck Square Abartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_86.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8343617568,-71.4112996023,100.0,73 CHARLES ST PROVIDENCE,Mo8hassuck Square Abartments 73 Charles St
0,"212 Waterman St, Providence, RI",Myburn Realty Apartfnents,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_87.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8284187395,-71.3898174984,100.0,212 WATERMAN ST PROVIDENCE,Myburn Realty Apartfnents 212 Waterman St
0,"43 Parkis Ave, Providence, RI",Neri Mario Aparfments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_88.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8092116603,-71.4224280008,100.0,43 PARKIS AVE PROVIDENCE,Neri Mario Aparfments 43 Parkis Av
0,"131 Niagara St, Providence, RI",Niagara Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_89.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.7995286038,-71.4191950072,100.0,131 NIAGARA ST PROVIDENCE,Niagara Apartments 131 Niagara St
0,"1801 Mineral Spring Ave, Providence, RI",Northview Apartments,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_92.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_93.png']",97.97,APARTMENTS AND TOWN HOUSES CONTD,41.8625359769,-71.456589838,98.0,1801 MINERAL SPRING AV NORTH PROVIDENCE,Northview Apartments 1801 Mineral Spring Av(N Prov)
0,"214 Olney St, Providence, RI",aney Manor Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_94.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8357664534,-71.4025194608,100.0,214 OLNEY ST PROVIDENCE,aney Manor Apartments 214 Olney St
0,"1 Valley St, Providence, RI",aney Towers,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_95.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.81686257,-71.4409258306,100.0,1 VALLEY ST PROVIDENCE,aney Towers 1 Valley St
0,"238 Saratoga St, Providence, RI",P D L Associates Apia,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (2)_96.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8044453011,-71.4175640652,100.0,238 SARATOGA ST PROVIDENCE,P D L Associates Apia 238 Saratoga St
0,"193 Benefit St, Providence, RI",Pace Industrial Apartments Inc,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_3.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8278122398,-71.407779634,100.0,193 BENEFIT ST PROVIDENCE,Pace Industrial Apartments Inc 193 Benefit St
0,"339 Washington St, Providence, RI",Page Apartments (Gemini Hotel Management Corp),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_4.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_5.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8192735461,-71.4205369735,100.0,339 WASHINGTON ST PROVIDENCE,Page Apartments (Gemini Hotel Management Corp) 339 Washington St
0,"20 Blackstone Blvd, Providence, RI",Paragon Apartments The (Blackstone Blvd Inc),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_6.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_7.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8334789119,-71.3840431249,100.0,20 BLACKSTONE BLVD PROVIDENCE,Paragon Apartments The (Blackstone Blvd Inc) 20 Blackstone Blvd
0,"1216 Broad St, Providence, RI",Park Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_8.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.7932190584,-71.4083650067,100.0,1216 BROAD ST PROVIDENCE,Park Apartments 1216 Broad St
0,"107 Park St, Providence, RI",Park Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_9.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8306944198,-71.4172506307,100.0,107 PARK ST PROVIDENCE,Park Apartments 107 Park St
0,"485 Broadway, Providence, RI",Park Lane Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_10.png'],89.04,APARTMENTS AND TOWN HOUSES CONTD,41.8186714692,-71.4345007618,92.0,485 BROADWAY ST PROVIDENCE,Park Lane Apartments 485 Broadway
0,"9 Parkis Ave, Providence, RI",Parkis Place,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_11.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8092177632,-71.421230316,100.0,9 PARKIS AVE PROVIDENCE,Parkis Place 9 Parkis Av
0,"70 Mawney St, Providence, RI",Pashian Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_13.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8035202604,-71.426651927,100.0,70 MAWNEY ST PROVIDENCE,Pashian Apartments 70 Mawney St
0,"230 S Main St, Providence, RI",Plantation The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_14.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8226707157,-71.4052574521,100.0,230 S MAIN ST PROVIDENCE,Plantation The 230 S Main St
0,"242 President Ave, Providence, RI",President Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_15.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8364679005,-71.3850280155,100.0,242 PRESIDENT AVE PROVIDENCE,President Apartments 242 President Av
0,"234 President Ave, Providence, RI",President Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_16.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8363139829,-71.3859163395,100.0,234 PRESIDENT AVE PROVIDENCE,President Apartments 234 President Av
0,"135 Parade St, Providence, RI",Preston Apartments The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_17.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8117267415,-71.4310678874,100.0,135 PARADE ST PROVIDENCE,Preston Apartments The 135 Parade St
0,"490 Angell St, Providence, RI",Primavera Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_18.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8301276422,-71.3879916162,100.0,490 ANGELL ST PROVIDENCE,Primavera Apartments 490 Angell St
0,"475 Elmwood Ave, Providence, RI",Red Wing Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_19.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.7992088775,-71.4265215418,100.0,475 ELMWOOD AVE PROVIDENCE,Red Wing Apartments 475 Elmwood Av
0,"8 Somerset St, Providence, RI",Regal Arms Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_20.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.813318915,-71.4211605537,100.0,8 SOMERSET ST PROVIDENCE,Regal Arms Apartments 8 Somerset St
0,"60 Broadway, Providence, RI",Regency Apartments The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_21.png'],89.04,APARTMENTS AND TOWN HOUSES CONTD,41.8223471431,-71.4186252179,92.0,60 BROADWAY ST PROVIDENCE,Regency Apartments The 60 Broadway
0,"1 Jackson Walkway, Providence, RI",Regency East Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_22.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8188895816,-71.4154417601,100.0,1 JACKSON WALKWAY PROVIDENCE,Regency East Apartments 1 Jackson Walkway
0,"2 Jackson Walkway, Providence, RI",Regency West Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_23.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8188147871,-71.4155493406,100.0,2 JACKSON WALKWAY PROVIDENCE,Regency West Apartments 2 Jackson Walkway
0,"176 Atlantic Ave, Providence, RI",Regina Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_24.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.7973505069,-71.4225538975,100.0,176 ATLANTIC AVE PROVIDENCE,Regina Apartments 176 Atlantic Av
0,"16 Bridgham St, Providence, RI",Rose-Marie Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_25.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8127151716,-71.4230331385,100.0,16 BRIDGHAM ST PROVIDENCE,Rose-Marie Apartments 16 Bridgham St
0,"2 Smithfield Rd, Providence, RI",Royal Villa Apartments,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_26.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_27.png']",97.97,APARTMENTS AND TOWN HOUSES CONTD,41.8542590746,-71.4468897505,100.0,2 SMITHFIELD RD NORTH PROVIDENCE,Royal Villa Apartments 2 Smithfield Rd (N Prov)
0,"3 Updike St, Providence, RI",Sheraton Manor Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_28.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8065264472,-71.4225453985,100.0,3 UPDIKE ST PROVIDENCE,Sheraton Manor Apartments 3 Updike St
0,"417 Pine St, Providence, RI",Smith Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_29.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8141717794,-71.418055513,100.0,417 PINE ST PROVIDENCE,Smith Apartments 417 Pine St
0,"250 Smithfield Rd, Providence, RI",Smithtield Manor Apartments,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_30.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_31.png']",97.97,APARTMENTS AND TOWN HOUSES CONTD,41.8582495422,-71.4570602333,100.0,250 SMITHFIELD RD NORTH PROVIDENCE,Smithtield Manor Apartments 250 Smithfield Rd (N Prov)
0,"2160 Mineral Spring Ave, North Providence, RI",Spring Dale Apts,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_32.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_33.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8587266802,-71.4798001035,98.0,2160 MINERAL SPRING AV NORTH PROVIDENCE,Spring Dale Apts 2160 Mineral Spring Av(N Prov)
0,"58 Taft Ave, Providence, RI",Standish Apartments The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_34.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8657704308,-71.4480598075,100.0,58 TAFT AVE PROVIDENCE,Standish Apartments The 58 Taft Av
0,"315 Elmwood Ave, Providence, RI",Stephens Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_35.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8039223428,-71.4256884533,100.0,315 ELMWOOD AVE PROVIDENCE,Stephens Apartments 315 Elmwood Av
0,"353 Angell St, Providence, RI",Stillonian Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_36.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8290521104,-71.3934165115,100.0,353 ANGELL ST PROVIDENCE,Stillonian Apartments 353 Angell St
0,"29 Elbow St, Providence, RI",Tanury Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_37.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8180961792,-71.4101216954,100.0,29 ELBOW ST PROVIDENCE,Tanury Apartments 29 Elbow St
0,"206 Lexington Ave, Providence, RI",Tavarozzi Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_38.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8653427346,-71.4469489214,100.0,206 LEXINGTON AVE PROVIDENCE,Tavarozzi Apartments 206 Lexington Av
0,"22 Moore St, Providence, RI",Tong Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_39.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8047890999,-71.4203647611,100.0,22 MOORE ST PROVIDENCE,Tong Apartments 22 Moore St
0,"77 Pitman St, Providence, RI",Towne House,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_40.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8265210071,-71.3899379163,100.0,77 PITMAN ST PROVIDENCE,Towne House 77 Pitman St
0,"36 Arch St, Providence, RI",Tyszkowski Katie,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_41.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8120063465,-71.4244221907,100.0,36 ARCH ST PROVIDENCE,Tyszkowski Katie 36 Arch St
0,"50 Blackstone Blvd, Providence, RI",University Apartments (Blackstone Blvd Inc),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_42.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_43.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.834526812,-71.3844213661,100.0,50 BLACKSTONE BLVD PROVIDENCE,University Apartments (Blackstone Blvd Inc) 50 Blackstone Blvd
0,"225 University Ave, Providence, RI",University Apartments (Blackstone Blvd Inc),2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_44.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_45.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8345434945,-71.3851452632,100.0,225 UNIVERSITY AVE PROVIDENCE,University Apartments (Blackstone Blvd Inc) 225 University Av
0,"1 Thomas Olney Com, Providence, RI",University Heights Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_46.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_47.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.835354668,-71.4076233006,96.0,1 THOMAS OLNEY COMMON ST PROVIDENCE,University Heights Inc 1 Thomas Olney Commo
0,"300 Smithfield Rd, Providence, RI",Villa Versailles,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_48.png'],97.97,APARTMENTS AND TOWN HOUSES CONTD,41.8581839263,-71.4590304965,100.0,300 SMITHFIELD RD NORTH PROVIDENCE,Villa Versailles 300 Smithfield Rd (N Prov)
0,"320 Wayland Ave, Providence, RI",Washington Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_49.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8335097979,-71.3889880186,100.0,320 WAYLAND AVE PROVIDENCE,Washington Apartments 320 Wayland Av
0,"98 Irving Ave, Providence, RI",Washington Apartments The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_50.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8332990257,-71.3888850078,100.0,98 IRVING AVE PROVIDENCE,Washington Apartments The 98 Irving Av
0,"126 Waterman St, Providence, RI",Waterman Manor The,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_51.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8275860842,-71.3984894806,100.0,126 WATERMAN ST PROVIDENCE,Waterman Manor The 126 Waterman-St
0,"102 Wayland Ave, Providence, RI",Watson Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_54.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8266092013,-71.3885880299,100.0,102 WAYLAND AVE PROVIDENCE,Watson Apartments 102 Wayland Av
0,"170 Waverly St, Providence, RI",Waverly Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_55.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8085012611,-71.4350420546,100.0,170 WAVERLY ST PROVIDENCE,Waverly Apartments 170 Waverly St
0,"11 Medway St, Providence, RI",Weiss James V,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_56.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8285224766,-71.39253028,100.0,11 MEDWAY ST PROVIDENCE,Weiss James V 11 Medway St
0,"48 Wesleyan Ave, Providence, RI",Wesleyan Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_57.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8078734738,-71.4198841021,100.0,48 WESLEYAN AVE PROVIDENCE,Wesleyan Apartments 48 Wesleyan Av
0,"78 Whitmarsh St, Providence, RI",Whitmarsh Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_58.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8059499006,-71.4231592554,100.0,78 WHITMARSH ST PROVIDENCE,Whitmarsh Apartments 78 Whitmarsh St
0,"1108 Westminster St, Providence, RI",Wiggin Village,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_59.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8170420459,-71.4268928935,100.0,1108 WESTMINSTER ST PROVIDENCE,Wiggin Village 1108 Westminster St
0,"109 Bridgham St, Providence, RI",Wiggin Village,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_60.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8153736286,-71.4275808676,100.0,109 BRIDGHAM ST PROVIDENCE,Wiggin Village 109 Bridgham St
0,"71 Bridgham St, Providence, RI",Wiggin Village,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_61.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8131673369,-71.4262032291,100.0,71 BRIDGHAM ST PROVIDENCE,Wiggin Village 71 Bridgham St
0,"159 Bridgham St, Providence, RI",Wiggin Village,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_62.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8162282374,-71.4279913144,100.0,159 BRIDGHAM ST PROVIDENCE,Wiggin Village 159 Bridgham St
0,"1 High Service Ave, North Providence, RI",Williamsburg Apartments,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_63.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_64.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8484068115,-71.4570358887,100.0,1 HIGH SERVICE AVE NORTH PROVIDENCE,Williamsburg Apartments 1 High Service Av (N Prov)
0,"172 Prospect St, Providence, RI",Windsor Apartments,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_65.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8349643057,-71.4065225739,100.0,172 PROSPECT ST PROVIDENCE,Windsor Apartments 172 Prospect St
0,"451 Friendship St, Providence, RI",Wenderful Realty Apartments,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_66.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_67.png']",100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8113674493,-71.4196886972,100.0,451 FRIENDSHIP ST PROVIDENCE,Wenderful Realty Apartments 451 Friendship St
0,"2 Conduit St, Providence, RI",Zinni Gene,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_69.png'],100.0,APARTMENTS AND TOWN HOUSES CONTD,41.8162103105,-71.4174737428,100.0,2 CONDUIT ST PROVIDENCE,Zinni Gene 2 Conduit St
0,"48 Burlington St, Providence, RI",Girouard G Thomas,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_71.png'],100.0,APIARISTS,41.8482663956,-71.3958926264,100.0,48 BURLINGTON ST PROVIDENCE,Girouard G Thomas 48 Burlington St
0,"176 Union Ave, Providence, RI",SYDNEY SUPPLY CO,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_73.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_74.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_75.png']",100.0,*APPLIANCES-HOUSEHOLD,41.8082383895,-71.4420983122,100.0,176 UNION AVE PROVIDENCE,"SYDNEY SUPPLY CO 176 Union Av (02909), Tel (401) 944-0200 (See Index To Advertisers)"
0,"290 Westminster St, Providence, RI",JEROME APPRAISAL CO INC,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_81.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_82.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_83.png']",100.0,APPRAISERS,41.8221457662,-71.4135325811,90.0,290 WESTMINSTER ST PROVIDENCE,JEROME APPRAISAL CO INC 290 Westminster Mall (02903) Tel 331-2000 (See Index To Advertisers)
0,"290 Westminster St, Providence, RI",Jerome Appraisal Service,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_84.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_85.png']",100.0,APPRAISERS,41.8221457662,-71.4135325811,90.0,290 WESTMINSTER ST PROVIDENCE,Jerome Appraisal Service 290 Westminster St Rm 201
0,"111 Westminster St, Providence, RI",Raleigh James C M A I,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_86.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_53 (3)_87.png']",100.0,APPRAISERS,41.8243414414,-71.4107398174,90.0,111 WESTMINSTER ST PROVIDENCE,Raleigh James C M A I 111 Westminster St Rm 908
0,"265 Union Ave, Providence, RI",V B Aquarium,2018-03-21,['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_2.png'],100.0,AQUARIUMS-PUBLIC,41.8073645931,-71.4458430286,100.0,265 UNION AVE PROVIDENCE,V B Aquarium 265 Union Av
0,"128 N Main St, Providence, RI",Anderson Zane Architect Inc,2018-03-21,"['test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_4.png', 'test/no_ads/margins_fixed/cropped/entry/1978_Page_54 (1)_5.png']",100.0,ARCHITECTS,41.8284833621,-71.4096496338,93.0,128 N MAIN ST PROVIDENCE,Anderson Zane Architect Inc 128 N Main St Rm4
